class,compound,bottle,replicate,value,average
Furans,Furan-2-carboxaldehyde,Don Julio Blanco,2,2.644752714051505,1.876
Furans,Furan-2-carboxaldehyde,Don Julio Blanco,3,2.96641249950531,1.876
Furans,Furan-2-carboxaldehyde,Don Julio Blanco,4,2.343022873999955,1.876
Furans,Furan-2-carboxaldehyde,Don Julio Blanco,5,1.024811417623659,1.876
Furans,Furan-2-carboxaldehyde,Espolon Blanco,1,2.646354361233572,2.81
Furans,Furan-2-carboxaldehyde,Espolon Blanco,2,3.15696565577826,2.81
Furans,Furan-2-carboxaldehyde,Espolon Blanco,3,3.1628021725521434,2.81
Furans,Furan-2-carboxaldehyde,Espolon Blanco,4,2.4997510412829484,2.81
Furans,Furan-2-carboxaldehyde,Espolon Blanco,5,2.690780291621615,2.81
Furans,Furan-2-carboxaldehyde,Patron Silver,1,3.1189155829083695,3.328
Furans,Furan-2-carboxaldehyde,Patron Silver,2,3.352597612673631,3.328
Furans,Furan-2-carboxaldehyde,Patron Silver,3,3.8600062704905227,3.328
Furans,Furan-2-carboxaldehyde,Patron Silver,4,3.0641767789685233,3.328
Furans,Furan-2-carboxaldehyde,Patron Silver,5,3.7696593262552605,3.328
Furans,Furan-2-carboxaldehyde,Casa Noble Crystal,1,3.5603408603066646,3.217
Furans,Furan-2-carboxaldehyde,Casa Noble Crystal,2,2.804984517438142,3.217
Furans,Furan-2-carboxaldehyde,Casa Noble Crystal,3,3.0301985426171036,3.217
Furans,Furan-2-carboxaldehyde,Casa Noble Crystal,4,3.285167101984736,3.217
Furans,Furan-2-carboxaldehyde,Casa Noble Crystal,5,3.638241052176285,3.217
Furans,Furan-2-carboxaldehyde,Tres Generaciones Plata,1,3.0640514071517746,3.141
Furans,Furan-2-carboxaldehyde,Tres Generaciones Plata,2,3.2257059941201325,3.141
Furans,Furan-2-carboxaldehyde,Tres Generaciones Plata,3,2.9610785794308176,3.141
Furans,Furan-2-carboxaldehyde,Tres Generaciones Plata,4,3.5316997564409816,3.141
Furans,Furan-2-carboxaldehyde,Tres Generaciones Plata,5,3.3888632481181724,3.141
Furans,Furan-2-carboxaldehyde,1800 Anejo,1,2.857901553973254,2.807
Furans,Furan-2-carboxaldehyde,1800 Anejo,2,2.60494813264245,2.807
Furans,Furan-2-carboxaldehyde,1800 Anejo,3,2.7090058044940997,2.807
Furans,Furan-2-carboxaldehyde,1800 Anejo,4,2.8307855915379974,2.807
Furans,Furan-2-carboxaldehyde,1800 Anejo,5,2.955563066589198,2.807
Furans,Furan-2-carboxaldehyde,Jose Cuervo Especial,1,2.789451529762388,2.78
Furans,Furan-2-carboxaldehyde,Jose Cuervo Especial,2,2.821443345763669,2.78
Furans,Furan-2-carboxaldehyde,Jose Cuervo Especial,3,2.72652584829482,2.78
Furans,Furan-2-carboxaldehyde,Jose Cuervo Especial,4,2.9416657063437217,2.78
Furans,Furan-2-carboxaldehyde,Jose Cuervo Especial,5,2.9322696735411897,2.78
Furans,Furan-2-carboxaldehyde,Herradura Reposado,1,2.5738701939562176,2.561
Furans,Furan-2-carboxaldehyde,Herradura Reposado,2,2.52996815890275,2.561
Furans,Furan-2-carboxaldehyde,Herradura Reposado,3,2.3300787812645645,2.561
Furans,Furan-2-carboxaldehyde,Herradura Reposado,4,2.544529495360192,2.561
Furans,Furan-2-carboxaldehyde,Herradura Reposado,5,2.7295467182190465,2.561
Furans,Furan-2-carboxaldehyde,Milagro Select Barrel Reserve Reposado,1,2.742852962326582,2.466
Furans,Furan-2-carboxaldehyde,Milagro Select Barrel Reserve Reposado,2,2.6763972459115357,2.466
Furans,Furan-2-carboxaldehyde,Milagro Select Barrel Reserve Reposado,3,3.1868538049463497,2.466
Furans,Furan-2-carboxaldehyde,Milagro Select Barrel Reserve Reposado,4,3.2324422952345415,2.466
Furans,Furan-2-carboxaldehyde,Milagro Select Barrel Reserve Reposado,5,2.718221915840211,2.466
Furans,Furan-2-carboxaldehyde,Siete Leguas Reposado,1,2.8323534613404155,2.668
Furans,Furan-2-carboxaldehyde,Siete Leguas Reposado,2,2.94489437785014,2.668
Furans,Furan-2-carboxaldehyde,Siete Leguas Reposado,3,2.5229439217154637,2.668
Furans,Furan-2-carboxaldehyde,Siete Leguas Reposado,4,2.243589566408843,2.668
Furans,Furan-2-carboxaldehyde,Siete Leguas Reposado,5,2.296329443304758,2.668
Furans,Furan-2-carboxaldehyde,Clase Azul Reposado,1,2.9457089801735035,2.532
Furans,Furan-2-carboxaldehyde,Clase Azul Reposado,2,2.1450837344940474,2.532
Furans,Furan-2-carboxaldehyde,Clase Azul Reposado,3,2.661382256220376,2.532
Furans,Furan-2-carboxaldehyde,Clase Azul Reposado,4,2.320408869397305,2.532
Furans,Furan-2-carboxaldehyde,Clase Azul Reposado,5,2.5405086338074665,2.532
Furans,Furan-2-carboxaldehyde,Corralejo Reposado,1,2.2220198408174383,2.385
Furans,Furan-2-carboxaldehyde,Corralejo Reposado,2,1.7562551036816294,2.385
Furans,Furan-2-carboxaldehyde,Corralejo Reposado,3,1.8423236788782855,2.385
Furans,Furan-2-carboxaldehyde,Corralejo Reposado,4,2.1792314564880364,2.385
Furans,Furan-2-carboxaldehyde,Corralejo Reposado,5,1.3697197374124694,2.385
Furans,Furan-2-carboxaldehyde,Avion Silver Reposado,1,2.926302707071308,2.727
Furans,Furan-2-carboxaldehyde,Avion Silver Reposado,2,2.6546688008724444,2.727
Furans,Furan-2-carboxaldehyde,Avion Silver Reposado,3,2.6878084567269283,2.727
Furans,Furan-2-carboxaldehyde,Avion Silver Reposado,4,2.516699055076109,2.727
Furans,Furan-2-carboxaldehyde,Avion Silver Reposado,5,2.410024813740388,2.727
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cazadores Anejo,1,0.29976697468555646,0.148
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cazadores Anejo,2,0.15312495185015007,0.148
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cazadores Anejo,3,0.11007114850046215,0.148
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cazadores Anejo,4,0.11648317072710711,0.148
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cazadores Anejo,5,0.14190732780244544,0.148
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,El Jimador Anejo,1,0.17922056457094976,0.185
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,El Jimador Anejo,2,0.20816159210279367,0.185
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,El Jimador Anejo,3,0.16949216665137432,0.185
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,El Jimador Anejo,4,0.185140830612399,0.185
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,El Jimador Anejo,5,0.18542188044727487,0.185
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cabo Wabo Blanco,1,0.1874637462100876,0.192
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cabo Wabo Blanco,2,0.1910640761920105,0.192
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cabo Wabo Blanco,3,0.19736031909957838,0.192
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cabo Wabo Blanco,4,0.20109355732790757,0.192
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Cabo Wabo Blanco,5,0.174173175565851,0.192
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Don Julio Blanco,1,0.9655380944013524,0.626
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Don Julio Blanco,2,0.7086945100075512,0.626
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Don Julio Blanco,3,0.8018506738982101,0.626
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Don Julio Blanco,4,0.5038608392457514,0.626
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Don Julio Blanco,5,0.632414184855462,0.626
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Espolon Blanco,1,0.17013550124371923,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Espolon Blanco,2,0.16544848186723227,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Espolon Blanco,3,0.1675045849898856,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Espolon Blanco,4,0.16260642410566634,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Espolon Blanco,5,0.1561870377623386,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Patron Silver,1,0.1518145540806988,0.156
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Patron Silver,2,0.1571861750178367,0.156
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Patron Silver,3,0.15693280789739245,0.156
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Patron Silver,4,0.1645026344314814,0.156
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Patron Silver,5,0.15588764517250023,0.156
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Casa Noble Crystal,1,0.1669328891470222,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Casa Noble Crystal,2,0.16233135828993814,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Casa Noble Crystal,3,0.16098309703030733,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Casa Noble Crystal,4,0.16295319723784568,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Casa Noble Crystal,5,0.16792575306602753,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Tres Generaciones Plata,1,0.1716739869312927,0.172
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Tres Generaciones Plata,2,0.17076681481857273,0.172
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Tres Generaciones Plata,3,0.17199999001132676,0.172
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Tres Generaciones Plata,4,0.17261776332881656,0.172
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Tres Generaciones Plata,5,0.17195089852722176,0.172
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,1800 Anejo,1,0.15939180304603517,0.159
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,1800 Anejo,2,0.16924724744743935,0.159
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,1800 Anejo,3,0.17460847744109775,0.159
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,1800 Anejo,4,0.15592598962460955,0.159
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,1800 Anejo,5,0.15300876561981872,0.159
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Jose Cuervo Especial,1,0.16555304377446228,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Jose Cuervo Especial,2,0.16146762322178226,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Jose Cuervo Especial,3,0.16463022948619366,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Jose Cuervo Especial,4,0.16810563384494767,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Jose Cuervo Especial,5,0.16446096273915595,0.166
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Herradura Reposado,1,0.09855608875845295,0.102
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Herradura Reposado,2,0.09680562653173368,0.102
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Herradura Reposado,3,0.09596113483584999,0.102
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Herradura Reposado,4,0.09548922724297669,0.102
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Herradura Reposado,5,0.09268971382655715,0.102
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Milagro Select Barrel Reserve Reposado,1,0.1111597568901002,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Milagro Select Barrel Reserve Reposado,2,0.10012666335231762,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Milagro Select Barrel Reserve Reposado,3,0.10881754774572165,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Milagro Select Barrel Reserve Reposado,4,0.1091748480966084,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Milagro Select Barrel Reserve Reposado,5,0.10730305133096775,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Siete Leguas Reposado,1,0.09961091302864264,0.103
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Siete Leguas Reposado,2,0.09503604129211335,0.103
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Siete Leguas Reposado,3,0.09937301384839838,0.103
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Siete Leguas Reposado,4,0.0978276343630903,0.103
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Siete Leguas Reposado,5,0.10084140516950725,0.103
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Clase Azul Reposado,1,0.11264982125810138,0.107
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Clase Azul Reposado,2,0.10365165860092698,0.107
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Clase Azul Reposado,3,0.11877864479838011,0.107
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Clase Azul Reposado,4,0.0850328944458078,0.107
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Clase Azul Reposado,5,0.1310346126362692,0.107
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Corralejo Reposado,1,0.06217202316187345,0.095
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Corralejo Reposado,2,0.11376367797718556,0.095
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Corralejo Reposado,3,0.06088773333609449,0.095
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Corralejo Reposado,4,0.09675178451735231,0.095
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Corralejo Reposado,5,0.09809735062960437,0.095
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Avion Silver Reposado,1,0.10856739887489741,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Avion Silver Reposado,2,0.1028993146941225,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Avion Silver Reposado,3,0.10457466313413508,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Avion Silver Reposado,4,0.09742580756109014,0.106
Terpenes,2-[(2R-5R)-5-methyl-5-vinyltetrahydrofuran-2-yl]propan-2-ol,Avion Silver Reposado,5,0.1082183538172868,0.106
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cazadores Anejo,1,0.31382170707882917,0.34
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cazadores Anejo,2,0.3182669719855877,0.34
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cazadores Anejo,3,0.2979052882792682,0.34
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cazadores Anejo,4,0.14713531795548065,0.34
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cazadores Anejo,5,0.012070683737936128,0.34
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,El Jimador Anejo,1,0.3752087587351209,0.344
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,El Jimador Anejo,2,0.4019606412559973,0.344
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,El Jimador Anejo,3,0.34221376671741016,0.344
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,El Jimador Anejo,4,0.31217317504671466,0.344
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,El Jimador Anejo,5,0.3004379871074192,0.344
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cabo Wabo Blanco,1,0.3879704066631732,0.391
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cabo Wabo Blanco,2,0.390531967595122,0.391
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cabo Wabo Blanco,3,0.40361590209436604,0.391
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cabo Wabo Blanco,4,0.3874600134904976,0.391
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Cabo Wabo Blanco,5,0.39533933533501037,0.391
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Don Julio Blanco,1,0.32931596921130707,0.356
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Don Julio Blanco,2,0.3619637270588904,0.356
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Don Julio Blanco,3,0.33078332671014543,0.356
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Don Julio Blanco,4,0.4465921869941538,0.356
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Don Julio Blanco,5,0.2781458079968022,0.356
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Espolon Blanco,1,0.31668386656347824,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Espolon Blanco,2,0.36908882783068775,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Espolon Blanco,3,0.34437050005230013,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Espolon Blanco,4,0.317226263513236,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Espolon Blanco,5,0.3181573014206077,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Patron Silver,1,0.34035943321513007,0.322
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Patron Silver,2,0.2992213964562897,0.322
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Patron Silver,3,0.3414836557992418,0.322
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Patron Silver,4,0.2971855708189171,0.322
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Patron Silver,5,0.30230318135470224,0.322
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Casa Noble Crystal,1,0.32673243506655847,0.333
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Casa Noble Crystal,2,0.33196080904192626,0.333
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Casa Noble Crystal,3,0.336131941137188,0.333
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Casa Noble Crystal,4,0.3328329742826211,0.333
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Casa Noble Crystal,5,0.33375492503729387,0.333
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Tres Generaciones Plata,1,0.3309573613749168,0.342
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Tres Generaciones Plata,2,0.339767933736106,0.342
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Tres Generaciones Plata,3,0.338191628231676,0.342
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Tres Generaciones Plata,4,0.33516024012969053,0.342
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Tres Generaciones Plata,5,0.35869097588585674,0.342
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,1800 Anejo,1,0.3092740189258129,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,1800 Anejo,2,0.3274055336469009,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,1800 Anejo,3,0.32870762972862677,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,1800 Anejo,4,0.3294674840445727,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,1800 Anejo,5,0.3596590728520574,0.335
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Jose Cuervo Especial,1,0.35298803229038084,0.341
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Jose Cuervo Especial,2,0.33130033407298365,0.341
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Jose Cuervo Especial,3,0.35601779702121267,0.341
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Jose Cuervo Especial,4,0.3773521859282177,0.341
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Jose Cuervo Especial,5,0.350009622960601,0.341
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Herradura Reposado,1,0.12801877749255525,0.143
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Herradura Reposado,2,0.08776943412304503,0.143
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Herradura Reposado,3,0.29123775912181055,0.143
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Herradura Reposado,4,0.00966625937944987,0.143
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Herradura Reposado,5,0.05567104327633392,0.143
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Milagro Select Barrel Reserve Reposado,1,0.42761308278350235,0.367
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Milagro Select Barrel Reserve Reposado,2,0.41918557471216294,0.367
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Milagro Select Barrel Reserve Reposado,3,0.17333276067828948,0.367
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Milagro Select Barrel Reserve Reposado,4,0.4994465121508084,0.367
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Milagro Select Barrel Reserve Reposado,5,0.29420911948774786,0.367
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Siete Leguas Reposado,1,0.19264671543748638,0.192
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Siete Leguas Reposado,2,0.21194855855771305,0.192
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Siete Leguas Reposado,3,0.19596696257897095,0.192
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Siete Leguas Reposado,4,0.22975461863988939,0.192
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Siete Leguas Reposado,5,0.16866559942597656,0.192
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Clase Azul Reposado,1,0.14444412675634116,0.204
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Clase Azul Reposado,2,0.13046439028789392,0.204
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Clase Azul Reposado,3,0.18762203348860462,0.204
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Clase Azul Reposado,4,0.17901451217784906,0.204
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Clase Azul Reposado,5,0.166746443339521,0.204
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Corralejo Reposado,1,0.0013771074844512454,0.372
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Corralejo Reposado,2,1.0080674059660728,0.372
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Corralejo Reposado,3,0.1934553189604676,0.372
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Corralejo Reposado,4,0.4360864910312313,0.372
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Corralejo Reposado,5,0.3423253166655502,0.372
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Avion Silver Reposado,1,0.17820451047836508,0.146
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Avion Silver Reposado,2,0.2833108070249145,0.146
Terpenes,3-7-dimethylocta-1-6-dien-3-ol,Avion Silver Reposado,3,0.19927997122334726,0.146
